SNo,ObservationDate,Province/State,Country/Region,Last Update,Confirmed,Deaths,Recovered
58191,07/06/2020,Sicilia,Italy,2020-07-07 04:34:00,3095.0,282.0,2674.0
58231,07/06/2020,Toscana,Italy,2020-07-07 04:34:00,10287.0,1114.0,8841.0
58244,07/06/2020,Umbria,Italy,2020-07-07 04:34:00,1447.0,80.0,1358.0
58257,07/06/2020,Valle d'Aosta,Italy,2020-07-07 04:34:00,1196.0,146.0,1045.0
58266,07/06/2020,Veneto,Italy,2020-07-07 04:34:00,19327.0,2024.0,16919.0
58471,07/07/2020,Abruzzo,Italy,2020-07-08 05:33:48,3309.0,464.0,2692.0
58524,07/07/2020,Basilicata,Italy,2020-07-08 05:33:48,404.0,27.0,373.0
58544,07/07/2020,Calabria,Italy,2020-07-08 05:33:48,1184.0,97.0,1060.0
58548,07/07/2020,Campania,Italy,2020-07-08 05:33:48,4747.0,432.0,4089.0
58602,07/07/2020,Emilia-Romagna,Italy,2020-07-08 05:33:48,28706.0,4269.0,23377.0
58611,07/07/2020,Friuli Venezia Giulia,Italy,2020-07-08 05:33:48,3327.0,345.0,2910.0
58726,07/07/2020,Lazio,Italy,2020-07-08 05:33:48,8210.0,842.0,6495.0
58729,07/07/2020,Liguria,Italy,2020-07-08 05:33:48,10003.0,1558.0,8160.0
58732,07/07/2020,Lombardia,Italy,2020-07-08 05:33:48,94580.0,16713.0,68793.0
58751,07/07/2020,Marche,Italy,2020-07-08 05:33:48,6791.0,987.0,5619.0
58776,07/07/2020,Molise,Italy,2020-07-08 05:33:48,445.0,23.0,404.0
58841,07/07/2020,P.A. Bolzano,Italy,2020-07-08 05:33:48,2648.0,292.0,2273.0
58842,07/07/2020,P.A. Trento,Italy,2020-07-08 05:33:48,4876.0,405.0,4431.0
58853,07/07/2020,Piemonte,Italy,2020-07-08 05:33:48,31434.0,4107.0,26154.0
58863,07/07/2020,Puglia,Italy,2020-07-08 05:33:48,4535.0,546.0,3910.0
58906,07/07/2020,Sardegna,Italy,2020-07-08 05:33:48,1371.0,134.0,1224.0
58920,07/07/2020,Sicilia,Italy,2020-07-08 05:33:48,3096.0,282.0,2674.0
58960,07/07/2020,Toscana,Italy,2020-07-08 05:33:48,10306.0,1116.0,8851.0
58973,07/07/2020,Umbria,Italy,2020-07-08 05:33:48,1447.0,80.0,1359.0
58986,07/07/2020,Valle d'Aosta,Italy,2020-07-08 05:33:48,1196.0,146.0,1045.0
58995,07/07/2020,Veneto,Italy,2020-07-08 05:33:48,19341.0,2034.0,16922.0
59200,07/08/2020,Abruzzo,Italy,2020-07-09 04:34:23,3310.0,464.0,2701.0
59253,07/08/2020,Basilicata,Italy,2020-07-09 04:34:23,405.0,27.0,373.0
59273,07/08/2020,Calabria,Italy,2020-07-09 04:34:23,1185.0,97.0,1060.0
59277,07/08/2020,Campania,Italy,2020-07-09 04:34:23,4750.0,432.0,4090.0
59331,07/08/2020,Emilia-Romagna,Italy,2020-07-09 04:34:23,28755.0,4269.0,23415.0
59340,07/08/2020,Friuli Venezia Giulia,Italy,2020-07-09 04:34:23,3331.0,345.0,2904.0
59455,07/08/2020,Lazio,Italy,2020-07-09 04:34:23,8224.0,842.0,6508.0
59458,07/08/2020,Liguria,Italy,2020-07-09 04:34:23,10006.0,1558.0,8161.0
59461,07/08/2020,Lombardia,Italy,2020-07-09 04:34:23,94651.0,16725.0,69466.0
59480,07/08/2020,Marche,Italy,2020-07-09 04:34:23,6794.0,987.0,5623.0
59505,07/08/2020,Molise,Italy,2020-07-09 04:34:23,445.0,23.0,405.0
59570,07/08/2020,P.A. Bolzano,Italy,2020-07-09 04:34:23,2650.0,292.0,2275.0
59571,07/08/2020,P.A. Trento,Italy,2020-07-09 04:34:23,4876.0,405.0,4434.0
59582,07/08/2020,Piemonte,Italy,2020-07-09 04:34:23,31459.0,4107.0,26212.0
59592,07/08/2020,Puglia,Italy,2020-07-09 04:34:23,4536.0,546.0,3912.0
59635,07/08/2020,Sardegna,Italy,2020-07-09 04:34:23,1371.0,134.0,1227.0
59649,07/08/2020,Sicilia,Italy,2020-07-09 04:34:23,3097.0,283.0,2687.0
59689,07/08/2020,Toscana,Italy,2020-07-09 04:34:23,10313.0,1118.0,8854.0
59702,07/08/2020,Umbria,Italy,2020-07-09 04:34:23,1447.0,80.0,1360.0
59715,07/08/2020,Valle d'Aosta,Italy,2020-07-09 04:34:23,1196.0,146.0,1045.0
59724,07/08/2020,Veneto,Italy,2020-07-09 04:34:23,19348.0,2034.0,16928.0
